Threads = 1n[0.00732
, 0.00735
, 0.00732
, 0.00734
, 0.00580
, 0.00256
, 0.00458
, 0.00734
, 0.00731
, 0.00731
, 0.00730
, 0.00763
, 0.00734
, 0.00733
, 0.00733
, 0.00734
, 0.00734
, 0.00730
, 0.00730
, 0.00731
, 0.00732
, 0.00734
, 0.00340
, 0.00326
, 0.00195
, 0.00171
, 0.00172
, 0.00228
, 0.00171
, 0.00228
]nnThreads = 6n[0.00081
, 0.00063
, 0.00074
, 0.00060
, 0.00079
, 0.00075
, 0.00087
, 0.00101
, 0.00090
, 0.00252
, 0.00259
, 0.00259
, 0.00079
, 0.00050
, 0.00192
, 0.00167
, 0.00177
, 0.00178
, 0.00178
, 0.00113
, 0.00073
, 0.00072
, 0.00063
, 0.00077
, 0.00081
, 0.00089
, 0.00068
, 0.00069
, 0.00094
, 0.00090
]nnThreads = 12n[0.00090
, 0.00113
, 0.00111
, 0.00106
, 0.00110
, 0.00105
, 0.00086
, 0.00258
, 0.00096
, 0.00091
, 0.00080
, 0.00103
, 0.00097
, 0.00104
, 0.00083
, 0.00096
, 0.00078
, 0.00063
, 0.00101
, 0.00077
, 0.00350
, 0.00290
, 0.00258
, 0.00332
, 0.00339
, 0.00231
, 0.00256
, 0.00240
, 0.00280
, 0.00331
]nnThreads = 18n[0.00321
, 0.00347
, 0.00302
, 0.00309
, 0.00363
, 0.00305
, 0.00305
, 0.00430
, 0.00355
, 0.00133
, 0.00298
, 0.00368
, 0.00312
, 0.00393
, 0.00307
, 0.00305
, 0.00251
, 0.00380
, 0.00386
, 0.00275
, 0.00296
, 0.00320
, 0.00303
, 0.00287
, 0.00287
, 0.00284
, 0.00371
, 0.00278
, 0.00295
, 0.00412
]nnThreads = 24n[0.00332
, 0.00307
, 0.00295
, 0.00314
, 0.00303
, 0.00242
, 0.00160
, 0.00148
, 0.00158
, 0.00291
, 0.00307
, 0.00247
, 0.00278
, 0.00285
, 0.00329
, 0.00381
, 0.00338
, 0.00317
, 0.00318
, 0.00344
, 0.00332
, 0.00307
, 0.00299
, 0.00359
, 0.00344
, 0.00401
, 0.00298
, 0.00272
, 0.00351
, 0.00287
]nn
