Threads = 1n[0.19067
, 0.20456
, 0.17351
, 0.17023
, 0.17039
, 0.17028
, 0.17074
, 0.17043
, 0.17050
, 0.17020
, 0.18797
, 0.17056
, 0.17033
, 0.17038
, 0.17028
, 0.17045
, 0.17029
, 0.17303
, 0.17112
, 0.17011
, 0.17075
, 0.17093
, 0.17129
, 0.17018
, 0.17127
, 0.17048
, 0.17167
, 0.17345
, 0.17007
, 0.17028
]nnThreads = 6n[0.05746
, 0.05778
, 0.05319
, 0.05787
, 0.05396
, 0.04356
, 0.04353
, 0.05787
, 0.06611
, 0.04461
, 0.05726
, 0.05808
, 0.05771
, 0.05869
, 0.05323
, 0.05064
, 0.05754
, 0.05738
, 0.06173
, 0.05702
, 0.05822
, 0.04370
, 0.04375
, 0.05768
, 0.05784
, 0.05754
, 0.04400
, 0.05781
, 0.05780
, 0.05776
]nnThreads = 12n[0.03421
, 0.04679
, 0.03173
, 0.03125
, 0.05384
, 0.03507
, 0.03486
, 0.03497
, 0.03466
, 0.03466
, 0.03725
, 0.03503
, 0.03487
, 0.03652
, 0.03477
, 0.03485
, 0.03413
, 0.03660
, 0.03487
, 0.03483
, 0.03418
, 0.03504
, 0.03482
, 0.03654
, 0.03166
, 0.03225
, 0.03170
, 0.09949
, 0.04401
, 0.04426
]nnThreads = 18n[0.04509
, 0.04490
, 0.04153
, 0.04298
, 0.04618
, 0.04269
, 0.03944
, 0.04779
, 0.04303
, 0.04855
, 0.04186
, 0.04110
, 0.04505
, 0.04702
, 0.04611
, 0.04425
, 0.04369
, 0.04094
, 0.04542
, 0.04140
, 0.04840
, 0.04435
, 0.05063
, 0.04779
, 0.04499
, 0.04545
, 0.04593
, 0.04660
, 0.04603
, 0.05329
]nnThreads = 24n[0.04192
, 0.04463
, 0.04111
, 0.03907
, 0.04234
, 0.04659
, 0.04303
, 0.04451
, 0.04371
, 0.04525
, 0.04647
, 0.04622
, 0.04541
, 0.03822
, 0.03978
, 0.04198
, 0.04036
, 0.04580
, 0.04418
, 0.04139
, 0.04291
, 0.03805
, 0.04242
, 0.04313
, 0.04327
, 0.04960
, 0.04111
, 0.04333
, 0.04502
, 0.04187
]nn
