Threads = 1n[0.05164
, 0.03933
, 0.02283
, 0.01607
, 0.01655
, 0.01712
, 0.01843
, 0.01676
, 0.01656
, 0.01955
, 0.02574
, 0.02894
, 0.03803
, 0.05295
, 0.01825
, 0.01587
, 0.01579
, 0.01578
, 0.05088
, 0.01861
, 0.01827
, 0.01578
, 0.01680
, 0.04765
, 0.04815
, 0.01881
, 0.01576
, 0.01579
, 0.01599
, 0.01609
]nnThreads = 6n[0.00334
, 0.00450
, 0.00319
, 0.00448
, 0.00453
, 0.00460
, 0.00496
, 0.00498
, 0.00508
, 0.01414
, 0.01416
, 0.01454
, 0.01231
, 0.01112
, 0.00747
, 0.01110
, 0.01105
, 0.02026
, 0.01798
, 0.01433
, 0.01428
, 0.02069
, 0.01261
, 0.01110
, 0.00749
, 0.01087
, 0.01088
, 0.02038
, 0.01227
, 0.01083
]nnThreads = 12n[0.00980
, 0.00970
, 0.00795
, 0.00491
, 0.00561
, 0.00726
, 0.00579
, 0.00601
, 0.00495
, 0.00509
, 0.00642
, 0.00524
, 0.00645
, 0.00700
, 0.00781
, 0.00680
, 0.00585
, 0.00557
, 0.00564
, 0.00714
, 0.00477
, 0.00579
, 0.00713
, 0.00476
, 0.00665
, 0.00672
, 0.00719
, 0.00527
, 0.00705
, 0.00478
]nnThreads = 18n[0.00873
, 0.00724
, 0.00762
, 0.00847
, 0.00695
, 0.00855
, 0.00764
, 0.00753
, 0.00736
, 0.00702
, 0.00857
, 0.00869
, 0.00618
, 0.00682
, 0.00625
, 0.00578
, 0.00638
, 0.00705
, 0.00755
, 0.00667
, 0.00576
, 0.00622
, 0.00615
, 0.00613
, 0.00756
, 0.00737
, 0.00817
, 0.00825
, 0.00655
, 0.00714
]nnThreads = 24n[0.00794
, 0.01496
, 0.01416
, 0.01345
, 0.01303
, 0.00649
, 0.00543
, 0.00519
, 0.01564
, 0.01498
, 0.00831
, 0.00620
, 0.00605
, 0.00566
, 0.00617
, 0.00570
, 0.00512
, 0.00545
, 0.00568
, 0.00530
, 0.00551
, 0.00573
, 0.00519
, 0.00563
, 0.00586
, 0.00558
, 0.00517
, 0.00538
, 0.00539
, 0.00563
]nn
