Threads = 1n[0.00036
, 0.00034
, 0.00011
, 0.00012
, 0.00014
, 0.00015
, 0.00016
, 0.00028
, 0.00035
, 0.00033
, 0.00035
, 0.00012
, 0.00013
, 0.00013
, 0.00013
, 0.00017
, 0.00032
, 0.00035
, 0.00037
, 0.00035
, 0.00035
, 0.00014
, 0.00034
, 0.00033
, 0.00034
, 0.00034
, 0.00038
, 0.00041
, 0.00035
, 0.00035
]nnThreads = 6n[0.00089
, 0.00104
, 0.00081
, 0.00112
, 0.00103
, 0.00105
, 0.00116
, 0.00104
, 0.00103
, 0.00095
, 0.00129
, 0.00107
, 0.00130
, 0.00081
, 0.00085
, 0.00086
, 0.00100
, 0.00068
, 0.00110
, 0.00088
, 0.00083
, 0.00094
, 0.00109
, 0.00092
, 0.00114
, 0.00098
, 0.00104
, 0.00101
, 0.00109
, 0.00080
]nnThreads = 12n[0.00151
, 0.00158
, 0.00139
, 0.00121
, 0.00139
, 0.00140
, 0.00128
, 0.00156
, 0.00127
, 0.00161
, 0.00151
, 0.00140
, 0.00133
, 0.00127
, 0.00129
, 0.00129
, 0.00133
, 0.00147
, 0.00121
, 0.00140
, 0.00145
, 0.00139
, 0.00136
, 0.00133
, 0.00120
, 0.00139
, 0.00132
, 0.00148
, 0.00116
, 0.00129
]nnThreads = 18n[0.00203
, 0.00169
, 0.00159
, 0.00167
, 0.00163
, 0.00162
, 0.00180
, 0.00164
, 0.00154
, 0.00175
, 0.00085
, 0.00261
, 0.00174
, 0.00157
, 0.00158
, 0.00158
, 0.00181
, 0.00205
, 0.00186
, 0.00203
, 0.00183
, 0.00151
, 0.00174
, 0.00196
, 0.00206
, 0.00145
, 0.00177
, 0.00200
, 0.00156
, 0.00183
]nnThreads = 24n[0.00229
, 0.00246
, 0.00186
, 0.00231
, 0.00072
, 0.00081
, 0.00103
, 0.00094
, 0.00096
, 0.00151
, 0.00194
, 0.00216
, 0.00206
, 0.00226
, 0.00213
, 0.00231
, 0.00222
, 0.00200
, 0.00237
, 0.00199
, 0.00268
, 0.00226
, 0.00211
, 0.00192
, 0.00229
, 0.00221
, 0.00248
, 0.00248
, 0.00221
, 0.00242
]nn
