Threads = 1n[0.16268
, 0.15303
, 0.15313
, 0.15303
, 0.15310
, 0.15307
, 0.15301
, 0.15315
, 0.15453
, 0.15324
, 0.15306
, 0.15305
, 0.15317
, 0.15394
, 0.15324
, 0.15417
, 0.15304
, 0.15314
, 0.15307
, 0.15372
, 0.15399
, 0.15304
, 0.15414
, 0.15300
, 0.15302
, 0.15297
, 0.15319
, 0.15316
, 0.15324
, 0.15300
]nnThreads = 6n[0.02729
, 0.02730
, 0.02720
, 0.02732
, 0.04106
, 0.03579
, 0.02727
, 0.02728
, 0.02710
, 0.02733
, 0.02722
, 0.02708
, 0.04184
, 0.02712
, 0.02728
, 0.02749
, 0.02747
, 0.02882
, 0.04202
, 0.02724
, 0.04241
, 0.11477
, 0.04832
, 0.04715
, 0.04020
, 0.04219
, 0.04210
, 0.04203
, 0.04117
, 0.04222
]nnThreads = 12n[0.02419
, 0.03084
, 0.02429
, 0.03027
, 0.02957
, 0.03016
, 0.02663
, 0.02980
, 0.02511
, 0.02297
, 0.02122
, 0.02887
, 0.02339
, 0.02275
, 0.02821
, 0.02116
, 0.02353
, 0.02358
, 0.02625
, 0.02741
, 0.02914
, 0.02679
, 0.02307
, 0.02981
, 0.02471
, 0.02722
, 0.02709
, 0.02283
, 0.02542
, 0.02413
]nnThreads = 18n[0.02400
, 0.08163
, 0.05102
, 0.03947
, 0.04296
, 0.03492
, 0.04018
, 0.05857
, 0.04003
, 0.06469
, 0.04255
, 0.03637
, 0.03467
, 0.03641
, 0.03730
, 0.03752
, 0.03441
, 0.03872
, 0.03157
, 0.03031
, 0.03115
, 0.02884
, 0.03132
, 0.02864
, 0.02904
, 0.02875
, 0.03177
, 0.03020
, 0.02942
, 0.03367
]nnThreads = 24n[0.03147
, 0.02656
, 0.02799
, 0.02809
, 0.02681
, 0.02872
, 0.02748
, 0.02922
, 0.02893
, 0.02988
, 0.07867
, 0.04679
, 0.03562
, 0.03752
, 0.03799
, 0.03557
, 0.03605
, 0.03637
, 0.03912
, 0.03582
, 0.06684
, 0.03583
, 0.03525
, 0.03686
, 0.03832
, 0.03454
, 0.03637
, 0.03523
, 0.03740
, 0.03641
]nn
