Threads = 1n[15.22701
, 15.35829
, 15.25523
, 15.30401
, 15.42442
, 15.25440
, 15.31466
, 15.24867
, 15.27115
, 15.37539
, 15.32261
, 15.40477
, 15.59736
, 15.31478
, 16.42791
, 16.40658
, 15.40765
, 15.93066
, 15.28714
, 15.41318
, 15.98925
, 16.07953
, 15.30056
, 15.27619
, 15.25603
, 15.38277
, 15.34239
, 15.27655
, 15.31702
, 16.00624
]nnThreads = 6n[2.68577
, 2.69655
, 2.69609
, 2.75511
, 2.69144
, 2.73298
, 2.72280
, 2.87859
, 2.72508
, 2.68630
, 2.68537
, 2.70180
, 2.70319
, 2.68456
, 2.69986
, 2.68321
, 2.69356
, 2.71588
, 2.88206
, 2.68830
, 2.68012
, 2.69864
, 2.70020
, 2.70092
, 2.70004
, 2.68323
, 2.68378
, 2.69972
, 2.68785
, 2.86929
]nnThreads = 12n[2.09957
, 2.09195
, 2.09873
, 2.08379
, 2.08190
, 2.08181
, 2.10609
, 2.15477
, 2.14550
, 2.08488
, 2.08410
, 2.08378
, 2.08178
, 2.10441
, 2.30074
, 2.08334
, 2.09545
, 2.08253
, 2.10288
, 2.09086
, 2.08199
, 2.10243
, 2.10424
, 2.10258
, 2.08261
, 2.08148
, 2.08415
, 2.08095
, 2.26766
, 2.10072
]nnThreads = 18n[2.19871
, 2.19374
, 2.14220
, 2.20131
, 2.13299
, 2.14162
, 2.16789
, 2.22604
, 2.21819
, 2.29810
, 2.25010
, 2.12934
, 2.20173
, 2.15821
, 2.16982
, 2.18592
, 2.12169
, 2.13905
, 2.12875
, 2.19565
, 2.21054
, 2.15313
, 2.17178
, 2.15977
, 2.14594
, 2.16931
, 2.20818
, 2.15858
, 2.19022
, 2.14975
]nnThreads = 24n[2.14506
, 2.10264
, 2.10060
, 2.13081
, 2.09508
, 2.18839
, 2.09176
, 2.11664
, 2.12723
, 2.10991
, 2.26091
, 2.12123
, 2.13632
, 2.10768
, 2.17148
, 2.13282
, 2.11520
, 2.11335
, 2.10065
, 2.10337
, 2.07473
, 2.12668
, 2.10679
, 2.10971
, 2.17637
, 2.09813
, 2.12827
, 2.14450
, 2.09762
, 2.12614
]nn
