Threads = 1n[1.54427
, 1.52256
, 1.52165
, 1.52785
, 1.52611
, 1.74516
, 1.54792
, 1.69620
, 1.52486
, 1.52595
, 1.53000
, 1.52524
, 1.52431
, 1.52492
, 1.52409
, 1.52463
, 1.52386
, 1.52498
, 1.52364
, 1.52644
, 1.52407
, 1.52516
, 1.52590
, 1.52455
, 1.52683
, 1.56331
, 1.72767
, 1.67810
, 1.81758
, 1.53038
]nnThreads = 6n[0.30799
, 0.30047
, 0.31198
, 0.31606
, 0.26866
, 0.28881
, 0.31131
, 0.29349
, 0.30123
, 0.33017
, 0.33072
, 0.28413
, 0.30320
, 0.31639
, 0.28552
, 0.30111
, 0.29599
, 0.26851
, 0.35863
, 0.31381
, 0.31168
, 0.28454
, 0.31482
, 0.28508
, 0.28455
, 0.28455
, 0.29694
, 0.30148
, 0.30050
, 0.29707
]nnThreads = 12n[0.21428
, 0.21035
, 0.21135
, 0.21162
, 0.20961
, 0.21218
, 0.21171
, 0.20926
, 0.21134
, 0.22282
, 0.20989
, 0.20793
, 0.20930
, 0.21687
, 0.21013
, 0.20815
, 0.22450
, 0.21070
, 0.20938
, 0.21184
, 0.20998
, 0.20869
, 0.21155
, 0.20979
, 0.21597
, 0.21072
, 0.23357
, 0.20893
, 0.21683
, 0.20979
]nnThreads = 18n[0.22815
, 0.22161
, 0.22023
, 0.22953
, 0.21986
, 0.23094
, 0.21342
, 0.23604
, 0.21842
, 0.26449
, 0.22293
, 0.23415
, 0.22845
, 0.21550
, 0.21702
, 0.21616
, 0.21764
, 0.23294
, 0.22823
, 0.21580
, 0.23042
, 0.23376
, 0.23427
, 0.21599
, 0.25986
, 0.23284
, 0.22641
, 0.22953
, 0.23560
, 0.22953
]nnThreads = 24n[0.25912
, 0.22457
, 0.21600
, 0.22904
, 0.22034
, 0.21887
, 0.22269
, 0.21674
, 0.22571
, 0.21331
, 0.22236
, 0.22476
, 0.23050
, 0.21686
, 0.22538
, 0.21717
, 0.22243
, 0.24005
, 0.21579
, 0.22068
, 0.22225
, 0.21781
, 0.22510
, 0.21995
, 0.21903
, 0.20956
, 0.21924
, 0.23706
, 0.23583
, 0.22967
]nn
