Threads = 1n[0.00043
, 0.00042
, 0.00044
, 0.00047
, 0.00044
, 0.00033
, 0.00026
, 0.00016
, 0.00016
, 0.00016
, 0.00041
, 0.00044
, 0.00042
, 0.00048
, 0.00047
, 0.00047
, 0.00047
, 0.00034
, 0.00032
, 0.00047
, 0.00045
, 0.00016
, 0.00015
, 0.00017
, 0.00017
, 0.00020
, 0.00041
, 0.00043
, 0.00044
, 0.00043
]nnThreads = 6n[0.00125
, 0.00088
, 0.00075
, 0.00077
, 0.00106
, 0.00131
, 0.00097
, 0.00096
, 0.00139
, 0.00122
, 0.00071
, 0.00077
, 0.00021
, 0.00062
, 0.00050
, 0.00024
, 0.00064
, 0.00030
, 0.00075
, 0.00058
, 0.00066
, 0.00094
, 0.00107
, 0.00122
, 0.00065
, 0.00119
, 0.00094
, 0.00072
, 0.00078
, 0.00072
]nnThreads = 12n[0.00148
, 0.00131
, 0.00121
, 0.00139
, 0.00155
, 0.00147
, 0.00163
, 0.00173
, 0.00128
, 0.00179
, 0.00168
, 0.00143
, 0.00139
, 0.00127
, 0.00133
, 0.00123
, 0.00120
, 0.00138
, 0.00151
, 0.00168
, 0.00124
, 0.00154
, 0.00160
, 0.00168
, 0.00158
, 0.00128
, 0.00111
, 0.00145
, 0.00133
, 0.00152
]nnThreads = 18n[0.00195
, 0.00138
, 0.00186
, 0.00185
, 0.00183
, 0.00152
, 0.00198
, 0.00205
, 0.00181
, 0.00181
, 0.00194
, 0.00161
, 0.00189
, 0.00189
, 0.00186
, 0.00156
, 0.00092
, 0.00076
, 0.00094
, 0.00094
, 0.00092
, 0.00127
, 0.00154
, 0.00202
, 0.00116
, 0.00090
, 0.00077
, 0.00091
, 0.00083
, 0.00086
]nnThreads = 24n[0.00230
, 0.00184
, 0.00236
, 0.00209
, 0.00230
, 0.00181
, 0.00237
, 0.00126
, 0.00106
, 0.00080
, 0.00089
, 0.00078
, 0.00088
, 0.00054
, 0.00079
, 0.00070
, 0.00084
, 0.00056
, 0.00074
, 0.00059
, 0.00064
, 0.00062
, 0.00069
, 0.00063
, 0.00067
, 0.00067
, 0.00088
, 0.00073
, 0.00067
, 0.00056
]nn
